,true_log,pred_log,true_orig,pred_orig,Latitude,Longitude,abs_error_log,rmse_error_log,abs_error_orig,rmse_error_orig
22,14.731801689838349,0.4999948,2499999.9999999995,0.6487127,31.1884,-83.7688,14.231806875442444,202.54432693989082,2499999.351287305,6249996756436.945
23,12.899222326086994,0.19993454,399999.9999999999,0.2213228,31.154,-83.4305,12.699287783907886,161.27191021851206,399999.7786771952,159999822941.80515
24,11.002116507732017,-0.11863059,60000.000000000015,-0.11186417,31.923,-83.7681,11.120747095786674,123.67101596844775,60000.11186417194,3600013423.713146
25,13.199326270390594,0.6297526,540000.0000000001,0.87714607,31.5333,-84.2164,12.569573694039429,157.994182849888,539999.1228539349,291599052683.01904
26,13.487007879880162,0.5968133,719999.9999999995,0.81632155,30.8747,-84.2344,12.890194558766575,166.15711576285543,719999.1836784477,518398824497.6311
27,13.815511557963774,-0.10470873,999999.9999999997,-0.0994132,31.038,-83.0626,13.920220289138243,193.77253289813598,1000000.0994132009,1000000198826.4116
28,17.034386422832473,0.45698866,24999999.999999963,0.57931095,30.8339,-83.2677,16.577397760351165,274.8101165048958,24999999.42068901,624999971034450.8
29,12.468440756144114,0.33017278,259999.9999999998,0.39120847,31.2254,-84.1942,12.13826797896821,147.337549529245,259999.60879152993,67599796571.748604
30,14.24729362374025,0.74910736,1539999.9999999988,1.1151111,30.863699999999998,-83.9194,13.498186262900406,182.20103238795323,1539998.8848888862,2371596565459.013
31,13.42246945133505,0.26416862,674999.9999999998,0.30234778,31.4575,-83.5266,13.158300831225493,173.1408807650295,674999.6976522205,455624591830.58905
32,12.834683971615659,0.14104068,375000.00000000006,0.1514715,31.551499999999997,-83.851,12.693643288822996,161.12857994388108,374999.84852850443,140624886396.40128
33,14.24729362374025,1.3000847,1539999.9999999988,2.6696074,31.4026,-85.9882,12.947208913619095,167.63021865289775,1539997.330392598,2371591777616.3286
34,14.24729362374025,1.0696719,1539999.9999999988,1.914423,31.4318,-85.611,13.177621754462296,173.64971510367795,1539998.08557701,2371594103580.8555
35,14.04662307257814,0.6311654,1260000.0,0.8798,31.095,-85.839,13.415457687331863,179.97450496059156,1259999.1201999784,1587597782904.7195
36,13.997832948091215,0.6184192,1200000.0000000005,0.8559917,31.5147,-85.2414,13.379413777711576,179.00871303521836,1199999.1440082793,1439997945620.603
37,13.910821646859095,0.6172838,1099999.9999999998,0.8538857,31.153200000000002,-85.3025,13.293537825753138,176.71814792472946,1099999.1461142895,1209998121452.166
38,15.222832531074252,1.3627369,4084999.9999999986,2.9068716,30.293650000000003,-85.6031,13.86009559069034,192.10224978307383,4084997.0931284414,16687201250867.816
39,11.918397239722838,0.9684401,150000.00000000006,1.6338328,30.4061,-85.1972,10.949957124271025,119.90156102337377,149998.36616718775,22499509852.825733
40,16.929025911619092,0.46647367,22500000.00000001,0.594362,29.58175,-83.1743,16.462552242805387,271.01562634709666,22499999.40563799,506249973253709.94
41,15.201805169084134,0.5881429,4000000.0000000005,0.8006413,29.892200000000003,-84.8276,14.613662297227444,213.5591257374069,3999999.199358702,15999993594870.258
42,13.017005083966255,0.50673914,449999.99999999994,0.65986973,30.579500000000003,-84.6137,12.51026594440937,156.50675399984888,449999.34013026947,202499406117.67795
43,12.323860125621126,1.1030424,225000.00000000015,2.0133197,29.9261,-85.21279999999999,11.220817761500642,125.90675123680829,224997.9866802694,50624094010.17468
44,12.388398368982115,0.67273533,240000.00000000003,0.95959014,30.8679,-85.8143,11.715663035539427,137.2567603623049,239999.04040986302,57599539397.65507
45,15.520258832020865,0.59671277,5500000.000000001,0.8161389,30.7878,-85.07034999999999,14.923546063943014,222.71222712262903,5499999.183861078,30249991022472.52
46,14.914123179965662,0.6189525,3000000.000000001,0.8569819,30.30275,-83.9543,14.295170667224573,204.35190440507785,2999999.1430181274,8999994858109.498
47,15.607270193858982,1.0149289,6000000.0,1.7591673,29.9855,-83.1811,14.592341256900669,212.9364233578454,5999998.240832686,35999978889995.33
48,20.035106199887554,1.0889871,502499999.9999998,1.9712629,30.4581,-84.2779,18.946119087842266,358.9554284907011,502499998.0287369,2.5250624801888058e+17
49,11.51293546492023,1.0445628,100000.00000000004,1.8421557,30.2414,-84.8829,10.468372648300356,109.586825903683,99998.15784430508,9999631572.254555
50,16.118095750958314,0.36126146,9999999.999999996,0.43513864,30.444200000000002,-83.47,15.756834293753496,248.27782696080624,9999999.564861353,99999991297227.27
51,16.300417291085605,0.55376613,12000000.000000007,0.739793,30.01065,-83.6235,15.746651159684543,247.95702274479456,11999999.260207005,143999982244968.66
52,15.894952224644102,0.7735728,8000000.000000002,1.1674964,30.149250000000002,-84.37415,15.121379422100462,228.6561156271233,7999998.832503559,63999981320058.305
53,13.112315061750808,1.207744,495000.0000000004,2.3459277,30.476466666666667,-86.15123333333334,11.904571059408584,141.71881210850842,494997.6540722851,245022677537.06564
54,12.948012371209098,0.8701302,420000.0,1.3872216,30.6107,-85.6653,12.077882189896537,145.87523819301995,419998.6127784252,176398834735.80157
55,12.206077645517674,0.15621549,199999.99999999997,0.1690781,31.3262,-84.4447,12.049862156606999,145.19917799322945,199999.83092190322,39999932368.78988
56,14.731801689838349,0.016581476,2499999.9999999995,0.016719712,31.759799999999995,-83.2205,14.715220214103638,216.53770594956433,2499999.9832802876,6249999916401.438
57,15.607270193858982,0.027215958,6000000.0,0.027589694,31.2761,-83.2297,15.58005423621738,242.73809000347515,5999999.972410306,35999999668923.68
58,15.424948670398354,0.30870748,4999999.999999999,0.361664,30.841999999999995,-83.5803,15.116241194736123,228.50074785743737,4999999.638336002,24999996383360.15
59,15.201805169084134,0.114219904,4000000.0000000005,0.120998606,31.5292,-84.6249,15.08758526513821,227.63522913281565,3999999.8790013944,15999999032011.17
60,12.611541086966115,0.56897795,299999.99999999977,0.7664607,32.347,-84.787,12.042563134962636,145.0233268595611,299999.23353928304,89999540124.15729
61,10.819798284210286,0.31708616,50000.000000000015,0.37312087,31.6264,-84.9803,10.502712124027333,110.30696196019073,49999.62687912585,2499962688.051804
62,16.811242881518265,0.046408534,20000000.000000015,0.047502264,31.1884,-83.7688,16.764834347468277,281.05967069805206,19999999.95249775,399999998099910.0
63,15.201805169084134,0.06526625,4000000.0000000005,0.06744319,31.154,-83.4305,15.136538917520108,229.1148104016008,3999999.9325568085,15999999460454.473
64,13.997832948091215,0.22620589,1200000.0000000005,0.25383377,31.923,-83.7681,13.771627062680906,189.65771195356513,1199999.7461662297,1439999390799.0156
65,14.557448378884015,0.04508376,2100000.000000001,0.04611548,30.84045,-84.66485,14.512364617668805,210.60872679616543,2099999.9538845206,4409999806314.988
66,18.72078534381011,0.42181867,134999999.99999994,0.52473205,31.5333,-84.2164,18.298966670199423,334.85218119706934,134999999.4752679,1.822499985832233e+16
67,12.429220196836383,0.22565135,249999.9999999998,0.2531387,31.322899999999997,-84.9037,12.203568843238742,148.92709251166735,249999.7468613086,62499873430.71838
68,15.607270193858982,0.0016597509,6000000.0,0.0016611291,30.8747,-84.2344,15.605610442920566,243.53507729619145,5999999.998338871,35999999980066.445
69,14.508658238524095,-0.19114292,2000000.0000000016,-0.17398547,31.6023,-83.2764,14.699801155203478,216.0841540025215,2000000.173985468,4000000695941.9023
70,14.508658238524095,0.022795916,2000000.0000000016,0.023057727,31.038,-83.0626,14.485862322920458,209.84020723860647,1999999.9769422745,3999999907769.0986
71,16.118095750958314,0.44931433,9999999.999999996,0.5672372,31.7796,-84.141,15.668781424910417,245.51071134161774,9999999.432762798,99999988655256.28
72,19.23161096461314,0.36883205,225000000.00000018,0.4460447,30.8339,-83.2677,18.86277891285914,355.8044283154035,224999999.55395547,5.062499979927996e+16
73,11.51293546492023,0.3462957,100000.00000000004,0.41382065,32.3534,-84.5246,11.166639750541872,124.69384331838185,99999.58617934589,9999917236.040426
74,12.611541086966115,0.22021413,299999.99999999977,0.24634358,31.164,-84.7307,12.391326958471852,153.5449837917513,299999.7536564169,89999852193.91083
75,13.815511557963774,-0.2417695,999999.9999999997,-0.21476284,31.2254,-84.1942,14.057281050589964,197.60715053527568,1000000.2147628363,1000000429525.7189
76,16.07935492659199,0.9392883,9620000.000000015,1.5581602,32.51,-84.87699999999998,15.140066608434793,229.22161690784222,9619998.44183983,92544370021000.73
77,9.61587214452889,0.5877727,14999.99999999999,0.7999749,31.8674,-85.0188,9.028099417516255,81.50657909255735,14999.200025081625,224976001.39240864
78,12.899222326086994,0.2790668,399999.9999999999,0.32189566,31.7626,-84.7542,12.620155525015827,159.2683254755875,399999.6781043409,159999742483.57635
79,11.51293546492023,0.40325263,100000.00000000004,0.49668497,32.262,-84.3149,11.109682833494372,123.42505266083953,99999.50331503157,9999900663.25301
80,13.017005083966255,0.41441086,449999.99999999994,0.5134788,30.9481,-84.8681,12.602594224619866,158.825381190422,449999.4865211844,202499537869.32962
81,11.51293546492023,0.28188336,100000.00000000004,0.32562408,32.0785,-84.8352,11.231052105964846,126.1365314068974,99999.67437592153,9999934875.290337
82,13.997832948091215,0.32245106,1200000.0000000005,0.38050732,32.04,-84.1971,13.675381893041319,187.01606992052237,1199999.6194926803,1439999086782.5774
83,15.201805169084134,0.24066487,4000000.0000000005,0.27209464,31.7768,-84.4368,14.961140299537243,223.83571906243736,3999999.7279053633,15999997823242.98
84,16.213405921671733,0.36264873,11000000.000000013,0.43713096,30.863699999999998,-83.9194,15.850757196162089,251.24650369168424,10999999.562869055,120999990383119.4
85,15.319588176962746,-0.05897069,4500000.000000002,-0.0572656,31.4575,-83.5266,15.378558866736306,236.50007281767384,4500000.0572656,20250000515390.406
86,15.201805169084134,0.10134798,4000000.0000000005,0.10666168,31.7163,-83.6242,15.10045718620068,228.02380723227978,3999999.893338323,15999999146706.596
87,11.51293546492023,0.40357402,100000.00000000004,0.49716604,32.0466,-84.551,11.109361445249743,123.41791172120145,99999.50283396248,9999900567.03967
88,16.118095750958314,0.10450384,9999999.999999996,0.11015966,31.551499999999997,-83.851,16.01359191075026,256.4351258840462,9999999.889840338,99999997796806.78
89,15.584881429154118,1.3131198,5867160.000000001,2.7177541,31.095,-85.839,14.271761660057743,203.68318088149414,5867157.282245875,34423534574610.805
90,14.78762986427824,1.4834346,2643539.9999999995,3.4080594,31.5147,-85.2414,13.304195306363507,177.00161274986476,2643536.591940641,6988285712929.139
91,17.98496260813391,1.5506856,64679999.99999994,3.7147017,31.153200000000002,-85.3025,16.43427696398413,270.0854593289394,64679996.28529829,4183501919466200.5
92,26.30901524469477,2.2561898,266599999999.99985,8.546645,30.293650000000003,-85.6031,24.052825421544135,578.5384107592798,266599999991.45322,7.107555999544286e+22
93,21.12873094572124,2.2378783,1499999999.999998,8.373423,30.4061,-85.1972,18.890852623119923,356.8643128284369,1499999991.6265755,2.2499999748797266e+18
94,12.611541086966115,1.6002487,299999.99999999977,3.9542644,29.58175,-83.1743,11.011292392546254,121.24856015414701,299996.0457355974,89997627456.99463
95,20.21244021484709,1.4692684,600000000.0000008,3.3460546,29.8382,-84.7899,18.743171773646832,351.3064881364313,599999996.6539463,3.5999999598473555e+17
96,21.716517610327063,1.3016574,2699999999.999995,2.6753833,30.579500000000003,-84.6137,20.414860172048865,416.76651584430704,2699999997.3246117,7.289999985552903e+18
97,20.617905322399697,1.8148171,900000000.0000006,5.1399527,29.9261,-85.21279999999999,18.803088251438698,353.556127791392,899999994.8600479,8.099999907480863e+17
98,13.815511557963774,1.715521,999999.9999999997,4.5595713,30.8679,-85.8143,12.099990579989836,146.40977203584276,999995.4404287335,999990880878.2566
99,23.12116110983569,2.1621366,10999999999.999989,7.689684,30.7878,-85.07034999999999,20.959024555117672,439.2807103020255,10999999992.310305,1.209999998308267e+20
100,12.611541086966115,1.5105983,299999.99999999977,3.52944,30.30275,-83.9543,11.100942785078603,123.23093071758869,299996.4705600736,89997882348.50111
101,12.206077645517674,1.4477439,199999.99999999997,3.2535074,29.9855,-83.1811,10.758333752847996,115.74174513766845,199996.74649262425,39998698607.63501
102,22.625373363492585,2.1385355,6699999999.999999,7.4869995,30.4581,-84.2779,20.48683786391983,419.7105256625393,6699999992.513,4.488999989967419e+19
103,20.617905322399697,1.9364231,900000000.0000006,5.9339046,30.2414,-84.8829,18.6814822591215,348.9977793978713,899999994.066096,8.099999893189728e+17
104,13.122365377402328,1.208871,499999.99999999977,2.3497007,30.444200000000002,-83.47,11.913494370436691,141.93134811442673,499997.65029931045,249997650304.83154
105,12.899222326086994,1.6916744,399999.9999999999,4.4285626,30.01065,-83.6235,11.207547974394794,125.60913159836085,399995.57143735874,159996457169.49915
106,20.500122286882203,1.3552116,800000000.000001,2.8775814,30.149250000000002,-84.37415,19.144910671319764,366.5276046128134,799999997.1224196,6.399999953958714e+17
107,13.900771320188321,2.130269,1088999.9999999995,7.417131,30.476466666666667,-86.15123333333334,11.770502269590176,138.5447236784275,1088992.5828690524,1185904845543.81
108,21.282881625453264,2.5409617,1750000000.0000029,11.691872,30.6107,-85.6653,18.74191988305214,351.2595609027452,1749999988.3081312,3.0624999590784594e+18
109,18.420680753952364,1.3016405,99999999.99999991,2.675321,31.3262,-84.4447,17.119040243393282,293.06153885491875,99999997.32467881,9999999464935768.0
110,14.038654909278163,0.7970109,1249999.999999999,1.2188985,31.759799999999995,-83.2205,13.241644010688075,175.34113610579138,1249998.7811014643,1562496952755.1465
111,13.304686600863562,0.672958,600000.0000000003,0.96002656,31.2761,-83.2297,12.631728584467993,159.56056703166576,599999.0399734381,359998847969.0474
112,14.731801689838349,1.0551933,2499999.9999999995,1.8725303,30.841999999999995,-83.5803,13.676608384822785,187.04961691180492,2499998.1274696584,6249990637351.798
113,18.420680753952364,1.268745,99999999.99999991,2.5563862,31.5292,-84.6249,17.15193580842624,294.1889019763743,99999997.44361368,9999999488722742.0
114,13.815511557963774,1.2409333,999999.9999999997,2.4588401,31.6264,-84.9803,12.574578258899137,158.12001838917885,999997.5411598679,999995082325.7816
115,15.424948670398354,0.9202465,4999999.999999999,1.5099089,31.1884,-83.7688,14.504702188502907,210.38638557716104,4999998.4900910845,24999984900913.125
116,12.899222326086994,0.76576334,399999.9999999999,1.1506354,31.154,-83.4305,12.13345898370647,147.22082690928724,399998.8493646382,159999079493.03455
117,22.15835036247383,1.4063509,4200000000.0000005,3.0810359,30.84045,-84.66485,20.75199951141487,430.64548372176296,4199999996.9189644,1.7639999974119301e+19
118,22.81512989874826,1.4606513,8099999999.999995,3.308765,31.5333,-84.2164,21.354478620252472,456.01375714281994,8099999996.691231,6.560999994639794e+19
119,20.435583765827964,1.4215536,750000000.0000004,3.143553,31.322899999999997,-84.9037,19.014030154072593,361.53334269998186,749999996.8564473,5.6249999528467104e+17
120,19.519293035953808,1.1865911,299999999.9999999,2.275895,30.8747,-84.2344,18.332701887577343,336.08795849878186,299999997.72410476,8.999999863446286e+16
121,13.122365377402328,0.6390529,499999.99999999977,0.8946856,31.6023,-83.2764,12.48331244990828,155.83308972203506,499999.10531437374,249999105315.1742
122,12.206077645517674,0.45760295,199999.99999999997,0.58028144,31.038,-83.0626,11.74847469756731,138.0266577193793,199999.41971856353,39999767887.76214
123,17.034386422832473,1.2593884,24999999.999999963,2.523266,31.7796,-84.141,15.774997976024611,248.8505611435806,24999997.476733886,624999873836700.6
124,15.424948670398354,0.9760344,4999999.999999999,1.653911,30.8339,-83.2677,14.448914267551064,208.7711235110407,4999998.346089005,24999983460892.78
125,20.435583765827964,1.5295963,750000000.0000004,3.616313,31.164,-84.7307,18.905987437092612,357.4363609715037,749999996.3836874,5.624999945755311e+17
126,19.33697147982652,1.0464703,249999999.99999985,1.8475822,31.2254,-84.1942,18.290501195364545,334.54243397763184,249999998.15241763,6.249999907620882e+16
127,12.345838935721968,1.1161618,230000.0000000001,2.0531132,31.8674,-85.0188,11.229677112449263,126.10564804986682,229997.94688677797,52899055572.13314
128,14.508658238524095,1.1934938,2000000.0000000016,2.298586,31.7626,-84.7542,13.315164395445482,177.29360287773903,1999997.70141411,3999990805661.723
129,20.617905322399697,1.6778728,900000000.0000006,4.3541546,30.9481,-84.8681,18.940032545414528,358.72483282136153,899999995.645846,8.099999921625229e+17
130,16.811242881518265,0.9878308,20000000.000000015,1.685403,31.7768,-84.4368,15.823412063818832,250.38036934140735,19999998.314597026,399999932583883.9
131,16.213405921671733,1.2552584,11000000.000000013,2.508745,30.863699999999998,-83.9194,14.958147480700358,223.74617605438246,10999997.491255058,120999944807617.56
132,15.27249658014401,0.76713604,4292999.999999996,1.1535896,31.4575,-83.5266,14.505360542794309,210.405484476454,4292998.84641039,18429839095280.938
133,13.815511557963774,0.88533086,999999.9999999997,1.4237862,31.7163,-83.6242,12.930180702117369,167.18957298940842,999998.5762138363,999997152429.6998
134,17.034386422832473,1.0297318,24999999.999999963,1.8003145,31.551499999999997,-83.851,16.00465467234419,256.1489711809888,24999998.199685417,624999909984274.1
135,10.463131911491967,-0.30729854,35000.00000000001,-0.26456898,36.4012,-76.034,10.770430452560998,116.0021721334533,35000.264568984516,1225018519.898913
136,11.407576060361786,0.045689344,90000.00000000001,0.046749182,35.7753,-75.8577,11.361886715955658,129.09246974620964,89999.95325081797,8099991585.14942
137,8.343077871169383,-0.058770955,4200.000000000004,-0.057077285,35.5375,-76.2532,8.4018488257783,70.59106369123221,4200.057077284906,17640479.452451028
138,17.929657763822423,1.3178248,61199999.99999995,2.7352877,38.9702,-76.5684,16.61183292327677,275.95299307086196,61199997.26471228,3745439665200790.5
139,18.656543075573243,1.3007653,126599999.99999985,2.6721058,39.389500000000005,-76.56073333333333,17.355777799618043,301.2230230297145,126599997.32789406,1.6027559323422784e+16
140,17.293669011626754,0.9857398,32399999.999999978,1.6797937,38.5513,-76.5696,16.307929184470687,265.94855428571077,32399998.320206262,1049759891149368.6
